# generated by scripts/hash-check.py from PathOfBuilding/src/Data/Mod*.lua @ 16de4b82, poe1/data/mods.json and stat_translations.json @ e2bd511a, ../trade-query/data/stats-2026-09-12.json
stat_id,trade_number,verdict,capture_categories,capture_texts,export_string,search_url,found,checked
map_area_contains_x_additional_clusters_of_beacon_barrels,2343561786,open,explicit fractured,Area contains # additional Clusters of Mysterious Barrels | Your Maps contain # additional Clusters of Mysterious Barrels,Area contains {0} additional Clusters of Mysterious Barrels,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kbGJsamZobmFmVJtLBACALbwk_ZiAAAA,yes,2026-09-13
map_area_contains_x_additional_clusters_of_beacon_barrels,4019701925,open,enchant,Area contains # additional Clusters of Mysterious Barrels | Your Maps contain # additional Clusters of Mysterious Barrels,Area contains {0} additional Clusters of Mysterious Barrels,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyJgaGlORAbmSrVxgIhANPTxXVhAAAA,no,2026-09-13
map_base_ground_fire_damage_to_deal_per_minute,133340941,open,explicit fractured,Area has patches of Burning Ground,Area has patches of Burning Ground,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8obGxsYmBpYmhUm0sEAIAI0t8MWEAAAA,yes,2026-09-13
map_base_ground_fire_damage_to_deal_per_minute,3665534869,open,explicit,Area has patches of Burning Ground,Area has patches of Burning Ground,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sZmZqamxiYWZpVJtLBACANAO8oFiAAAA,yes,2026-09-13
map_ground_ice,349586058,open,explicit fractured,Area has patches of Chilled Ground,Area has patches of Chilled Ground,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sYmlqYWZgamFUm0sEAIAIoLA22EAAAA,yes,2026-09-13
map_ground_ice,389725673,open,explicit,Area has patches of Chilled Ground,Area has patches of Chilled Ground,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sYWluZGpmbmxUm0sEAIAGkSuJ2EAAAA,yes,2026-09-13
map_monsters_damage_taken_+%,2549512259,open,sanctum,Monsters take #% increased Damage,Monsters take {0}% increased Damage,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwcWJecklprh5IfbyRqYmlqaGRkamlUm0sEAIAXnUdBWEAAAA,yes,2026-09-13
map_monsters_damage_taken_+%,3007862517,open,explicit,Monsters take #% increased Damage,Monsters take {0}% increased Damage,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sYGBuYWZkamhuVJtLBACACdsxXJiAAAA,yes,2026-09-13
map_monsters_life_+%,95249895,open,explicit fractured implicit,#% more Monster Life,{0}% more Monster Life,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8pamRiaWFpalSbSwQAgB1w0jdYAAAAA,yes,2026-09-13
map_monsters_life_+%,2710898947,open,explicit,#% more Monster Life,{0}% more Monster Life,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kbmhgYWlhaWJuVJtLBACAP2M3o1iAAAA,no,2026-09-13
map_monsters_poison_on_hit,394639761,open,explicit,Monsters Poison on Hit,Monsters Poison on Hit,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8saWJmbGluZmhUm0sEAIAx7PU8WEAAAA,no,2026-09-13
map_monsters_poison_on_hit,3350803563,open,explicit fractured,Monsters Poison on Hit,Monsters Poison on Hit,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sbGpgYWBsamZsVJtLBACABzilWNiAAAA,yes,2026-09-13
map_num_extra_shrines,28550326,open,explicit,Area contains an additional Shrine,Area contains an additional Shrine,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kYWpqYGxkZlSbSwQAgB1HYhyYAAAAA,yes,2026-09-13
map_num_extra_shrines,1468737867,open,enchant explicit implicit,Area contains an additional Shrine | Your Maps contain an additional Shrine,Area contains an additional Shrine,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oYmZhbmxuYWZuVJtLBACAJ2ky75iAAAA,yes,2026-09-13
map_player_movement_velocity_+%,1416455556,open,explicit,Players have #% increased Movement Speed,Players have {0}% increased Movement Speed,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oYmhmYkpEJgp1cYCIQBjIYljYgAAAA,yes,2026-09-13
map_player_movement_velocity_+%,3463633447,open,explicit,Players have #% increased Movement Speed,Players have {0}% increased Movement Speed,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAAyXLQQqAIBSE4bvMWtooBl4lIqQMHohKviAR754Zs_s_piKz5TvDVMTEFAMMbChoYkiHpYJLcqMfEDjJs7t-oKNn9yRPO_H0HTaptNRSKjWjrX0vISb96GIAAAA,yes,2026-09-13
maximum_energy_shield_leech_rate_+%_while_affected_by_zealotry,2731416566,open,explicit,#% increased Maximum total Energy Shield Recovery per second from Leech while affected by Zealotry,{0}% increased Maximum total Energy Shield Recovery per second from Leech while affected by Zealotry,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kbmxoYmhmamZmVJtLBACAH_yQBJiAAAA,yes,2026-09-13
maximum_energy_shield_leech_rate_+%_while_affected_by_zealotry,3848992177,open,explicit,#% increased Maximum total Energy Shield Recovery per second from Leech while affected by Zealotry,{0}% increased Maximum total Energy Shield Recovery per second from Leech while affected by Zealotry,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sYWJhaWlkaG5uVJtLBACAKwaThBiAAAA,yes,2026-09-13
maximum_life_leech_rate_+%,2916634441,rejected,explicit,#% increased Maximum total Life Recovery per second from Leech,{0}% increased Maximum total Life Recovery per second from Leech,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kaWhmZmxiYmJoVJtLBACACzydUNiAAAA,,
maximum_life_leech_rate_+%,4118987751,picked,explicit fractured implicit,#% increased Maximum total Life Recovery per second from Leech,{0}% increased Maximum total Life Recovery per second from Leech,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8iaGhhaWFubmpoVJtLBACAJLELmpiAAAA,,
mortar_barrage_mine_throwing_speed_halved_+%,2005440071,open,enchant,Pyroclast Mine has #% increased Throwing Speed,Pyroclast Mine has {0}% increased Throwing Speed,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyRgYGpiYmBgbmhUm0sEAIA2rRoGWEAAAA,yes,2026-09-13
mortar_barrage_mine_throwing_speed_halved_+%,2432759583,open,enchant,Pyroclast Mine has #% increased Throwing Speed,Pyroclast Mine has {0}% increased Throwing Speed,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyRibGRuamlqYWxUm0sEAIACpIr3GEAAAA,yes,2026-09-13
movement_velocity_while_not_hit_+%,308396001,rejected,enchant explicit fractured,#% increased Movement Speed if you haven't been Hit Recently,{0}% increased Movement Speed if you haven't been Hit Recently,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sYGFsaWZgYGhUm0sEAIAK-Ux7GEAAAA,,
movement_velocity_while_not_hit_+%,1177358866,picked,crafted explicit fractured,#% increased Movement Speed if you haven't been Hit Recently,{0}% increased Movement Speed if you haven't been Hit Recently,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oaG5ubGphYWZmVJtLBACAFCP_ItiAAAA,,
old_do_not_use_base_life_leech_from_cold_damage_permyriad,2459451600,open,implicit,#% of Cold Damage Leeched as Life,{0}% of Cold Damage Leeched as Life,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwZm5BTmZyZokeSEO8kYmppYmpoZmBgVJtLBACAI_MnxRiAAAA,yes,2026-09-13
old_do_not_use_base_life_leech_from_cold_damage_permyriad,3999401129,open,crafted explicit fractured implicit scourge,#% of Cold Damage Leeched as Life,{0}% of Cold Damage Leeched as Life,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8saWlpYmBoaGRpVJtLBACAMuZ09ViAAAA,yes,2026-09-13
old_do_not_use_base_life_leech_from_fire_damage_permyriad,1743742391,open,implicit,#% of Fire Damage Leeched as Life,{0}% of Fire Damage Leeched as Life,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwZm5BTmZyZokeSEO8obmJsbmJkbGloVJtLBACALd28iViAAAA,yes,2026-09-13
old_do_not_use_base_life_leech_from_fire_damage_permyriad,3848282610,open,crafted explicit fractured implicit scourge,#% of Fire Damage Leeched as Life,{0}% of Fire Damage Leeched as Life,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sYWJhZGFkZmhgVJtLBACAKI7-8diAAAA,yes,2026-09-13
old_do_not_use_base_life_leech_from_lightning_damage_permyriad,80079005,open,crafted explicit fractured implicit scourge,#% of Lightning Damage Leeched as Life,{0}% of Lightning Damage Leeched as Life,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8hYGBuaWBgalSbSwQAgC90CaMYAAAAA,yes,2026-09-13
old_do_not_use_base_life_leech_from_lightning_damage_permyriad,2696663331,open,implicit,#% of Lightning Damage Leeched as Life,{0}% of Lightning Damage Leeched as Life,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwZm5BTmZyZokeSEO8kZmlmZmZsbGxoVJtLBACAL1Y36JiAAAA,yes,2026-09-13
old_do_not_use_base_life_leech_from_physical_damage_permyriad,2508100173,open,implicit,#% of Physical Damage Leeched as Life,{0}% of Physical Damage Leeched as Life,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwZm5BTmZyZokeSEO8kamBhaGBgaG5sVJtLBACAK5uK61iAAAA,yes,2026-09-13
old_do_not_use_base_life_leech_from_physical_damage_permyriad,3764265320,open,explicit fractured implicit scourge,#% of Physical Damage Leeched as Life,{0}% of Physical Damage Leeched as Life,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sbmZiZGZqbGRgVJtLBACALr3FZxiAAAA,yes,2026-09-13
petrified_blood_mana_reservation_efficiency_-2%_per_1,1779904215,open,enchant,Petrified Blood has #% increased Mana Reservation Efficiency,Petrified Blood has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyhubmlpYGJkaGpUm0sEAIADcudb2EAAAA,yes,2026-09-13
petrified_blood_mana_reservation_efficiency_-2%_per_1,1829483269,open,enchant,Petrified Blood has #% increased Mana Reservation Efficiency,Petrified Blood has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyhhZGliYWxkZmlUm0sEAIAQv5jtGEAAAA,no,2026-09-13
precision_mana_reservation_efficiency_-2%_per_1,658622139,open,enchant,Precision has #% increased Mana Reservation Efficiency,Precision has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyZqYWZkZGhsaVSbSwQAgA8xl4NYAAAAA,no,2026-09-13
precision_mana_reservation_efficiency_-2%_per_1,3859865977,open,enchant explicit,Precision has #% increased Mana Reservation Efficiency,Precision has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sYWppYWZqaW5uVJtLBACAJcjjgFiAAAA,yes,2026-09-13
pride_mana_reservation_efficiency_-2%_per_1,3484910620,picked,enchant explicit,Pride has #% increased Mana Reservation Efficiency,Pride has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sYmFiaWhgZmRgVJtLBACAMX35LJiAAAA,,
pride_mana_reservation_efficiency_-2%_per_1,3993865658,rejected,enchant explicit fractured implicit,Pride has #% increased Mana Reservation Efficiency,Pride has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8saWlsYWZqZmphVJtLBACADG3C8NiAAAA,,
projectile_base_number_of_targets_to_pierce,2067062068,picked,crafted enchant explicit fractured implicit scourge,Projectiles Pierce # additional Targets,Projectiles Pierce an additional Target,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kYGZuYEZkLRQqo0FQgBB_HmUYgAAAA,,
projectile_base_number_of_targets_to_pierce,2902845638,rejected,implicit,Projectiles Pierce # additional Targets,Projectiles Pierce an additional Target,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwZm5BTmZyZokeSEO8kaWBkYWJqZmxhVJtLBACAPIU9PtiAAAA,,
purity_of_elements_mana_reservation_efficiency_-2%_per_1,491551762,open,enchant,Purity of Elements has #% increased Mana Reservation Efficiency,Purity of Elements has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyJpaGpqaG5mZFSbSwQAgAMs9eEYAAAAA,no,2026-09-13
purity_of_elements_mana_reservation_efficiency_-2%_per_1,3303293173,open,enchant implicit,Purity of Elements has #% increased Mana Reservation Efficiency,Purity of Elements has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyxsYGxkaWxobmxUm0sEAIAYcbiSWEAAAA,yes,2026-09-13
purity_of_fire_mana_reservation_efficiency_-2%_per_1,1135152940,picked,enchant explicit implicit,Purity of Fire has #% increased Mana Reservation Efficiency,Purity of Fire has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oaGxqaGpkaWJgVJtLBACAFKdmz9iAAAA,,
purity_of_fire_mana_reservation_efficiency_-2%_per_1,3003688066,rejected,enchant explicit fractured implicit,Purity of Fire has #% increased Mana Reservation Efficiency,Purity of Fire has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAAyXLUQqAIBRE0b3Mt4QgSLiViJAyeCAq-YJE3HtmzN89TEVmy3eGqYiJKQYY2FDQxJAOSwWX5EY_IHCSZ3f9QEfP7kmeduLpO2xKSqXnWWqNtva9gik8-GIAAAA,,
purity_of_ice_mana_reservation_efficiency_-2%_per_1,139925400,rejected,enchant explicit implicit,Purity of Ice has #% increased Mana Reservation Efficiency,Purity of Ice has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8obGlpZGpiYGBUm0sEAIAeib6PGEAAAA,,
purity_of_ice_mana_reservation_efficiency_-2%_per_1,2665518524,picked,enchant explicit implicit,Purity of Ice has #% increased Mana Reservation Efficiency,Purity of Ice has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kZmZqamhhamRiVJtLBACAGNOGHliAAAA,,
purity_of_lightning_mana_reservation_efficiency_-2%_per_1,1450978702,picked,enchant explicit implicit,Purity of Lightning has #% increased Mana Reservation Efficiency,Purity of Lightning has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oYmpgaW5hbmBkVJtLBACAMtApHtiAAAA,,
purity_of_lightning_mana_reservation_efficiency_-2%_per_1,3411256933,rejected,enchant explicit implicit,Purity of Lightning has #% increased Mana Reservation Efficiency,Purity of Lightning has {0}% reduced Mana Reservation Efficiency,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8sYmhoZGpmaWxsVJtLBACAI_JM-9iAAAA,,
rallying_cry_buff_effect_+%,865263728,rejected,enchant,#% increased Rallying Cry Buff Effect,{0}% increased Rallying Cry Buff Effect,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyFmamRmbG5kYVSbSwQAgCPyrqeYAAAAA,,
rallying_cry_buff_effect_+%,945725535,rejected,enchant,#% increased Rallying Cry Buff Effect,{0}% increased Rallying Cry Buff Effect,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5Ifbyliam5kampsalSbSwQAgDH6MBgYAAAAA,,
rallying_cry_buff_effect_+%,4147277532,picked,enchant implicit,#% increased Rallying Cry Buff Effect,{0}% increased Rallying Cry Buff Effect,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwal5yRmJeiR5IfbyJoYm5kbm5qbGRUm0sEAIANrXE4WEAAAA,,
recover_%_maximum_life_on_kill,751813227,rejected,explicit,Lose #% of Life on Kill,Recover {0}% of Life on Kill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8uamhhaGxkZG5Um0sEAIAA3AAR2EAAAA,,
recover_%_maximum_life_on_kill,2023107756,picked,enchant explicit fractured implicit scourge,Recover #% of Life on Kill,Recover {0}% of Life on Kill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kYGRsaGBubmpmVJtLBACANNFhGJiAAAA,,
recover_%_maximum_mana_on_kill,1030153674,picked,enchant explicit fractured implicit scourge,Recover #% of Mana on Kill,Recover {0}% of Mana on Kill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oYGxgaGpsZm5iVJtLBACALZy9NFiAAAA,,
recover_%_maximum_mana_on_kill,1604736568,rejected,explicit,Recover #% of Mana on Kill,Recover {0}% of Mana on Kill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oZmBibmxmamZhVJtLBACAMEb8JxiAAAA,,
recover_energy_shield_%_on_kill,1699499433,rejected,explicit,Lose #% of Energy Shield on Kill,Recover {0}% of Energy Shield on Kill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8oZmlpQkQGRsr1cYCIQDbGyxMYgAAAA,,
recover_energy_shield_%_on_kill,2406605753,picked,explicit fractured scourge,Recover #% of Energy Shield on Kill,Recover {0}% of Energy Shield on Kill,https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwakVBTmZyZokeSEO8kYmBmZmBqbmpsVJtLBACABtB7DZiAAAA,,
scorched_earth_ground_scorch_duration_ms,396238230,rejected,implicit,"Drops Scorched Ground while moving, lasting # seconds","Drops Scorched Ground while moving, lasting {0} seconds",https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAA6tWKi5JLCktVrKqVsovKMnMz1OyUkrMq1Sq1QHLACWiq5VKKgtSweIpSjpKaZk5JalFEInMFKBwZm5BTmZyZokeSEO8saWZkbGFkbGBUm0sEAIAmGnDPGEAAAA,,
scorched_earth_ground_scorch_duration_ms,1558131185,picked,explicit,"Drops Scorched Ground while moving, lasting # seconds","Drops Scorched Ground while moving, lasting {0} seconds",https://www.pathofexile.com/trade/search/Standard/H4sIAAAAAAAAAyXLUQqAIBRE0b3MtwQSQriViJA0eCAq-YJE3HtmzN89TEVmw3eGroiJKQZomFDQxJAOawWX5Ea3EDjJs7t-INuze5Kng3j6DrtUapGzlItC2_peSTrEt2IAAAA,,
