row_key,name,base,league,entries_bound,variants_considered,selections_considered,fitting_labels,outcome_strict,either_strict,fitting_selections,outcome,either,moved_by,lines_rescaled,catalyst_quality,catalyst_descriptor,catalyst_percent,other_arrays,fit_line_flags,none_reason,none_line
0308060a0fc0,Lavianga's Spirit,Sanctified Mana Flask,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
89161b79ebcf,Witchfire Brew,Stibnite Flask,Solo Self-Found,1,3,3,,none,no,,none,no,,0,no,,,utilityMods,,number-outside-range,10% increased Charges per use
3932443d0b7b,Rotgut,Quicksilver Flask,Solo Self-Found,1,4,4,Current,one,no,Current,one,no,,0,no,,,utilityMods,,,
ffb436e87998,Coralito's Signature,Diamond Flask,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,utilityMods,,,
ca8393b1a8f9,The Overflowing Chalice,Sulphur Flask,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,utilityMods,,,
c2460b55ee0c,Sin's Rebirth,Stibnite Flask,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,utilityMods,,,
8fa995e8d5eb,Witchfire Brew,Stibnite Flask,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,utilityMods,,,
7f2ace1dde1d,Cinderswallow Urn,Silver Flask,Solo Self-Found,1,18,171,,none,no,,none,no,,0,no,,,utilityMods,,no-text-match,50% Chance to Avoid being Stunned during Effect
df9b268fe4ff,Cinderswallow Urn,Silver Flask,Solo Self-Found,1,18,171,,none,no,,none,no,,0,no,,,utilityMods,,variant-line-not-displayed,You can apply an additional Curse during Effect
f9e7f1fc5b39,Doedre's Elixir,Greater Mana Flask,Solo Self-Found,1,3,3,,none,no,,none,no,,0,no,,,,,no-text-match,Gain 2 Power Charges on use
7a70966cbdd4,Cinderswallow Urn,Silver Flask,Solo Self-Found,1,18,171,,none,no,,none,no,,0,no,,,utilityMods,,no-text-match,Prevent +67% of Reflected Damage during Effect
ab6a862229e0,Cinderswallow Urn,Silver Flask,Solo Self-Found,1,18,171,,none,no,,none,no,,0,no,,,utilityMods,,variant-line-not-displayed,You can apply an additional Curse during Effect
2f111fa88a33,Cinderswallow Urn,Silver Flask,Solo Self-Found,1,18,171,,none,no,,none,no,,0,no,,,utilityMods,,variant-line-not-displayed,You can apply an additional Curse during Effect
2ae021b1b4f1,The Sorrow of the Divine,Sulphur Flask,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,utilityMods,,,
c0607a86e81b,Grasping Nightshade,Sporebloom Tincture,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
2a9a32243af9,The Writhing Jar,Hallowed Hybrid Flask,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
d2f8d82fddc8,Fairgraves' Tricorne,Tricorne,Solo Self-Found,1,2,2,,none,no,,none,no,,0,no,,,,,variant-line-not-displayed,15% increased Stun and Block Recovery
b32bb13ff8dd,Malachai's Artifice,Unset Ring,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
e075f4b42d29,Wanderlust,Wool Shoes,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
5c120110c86c,Widowmaker,Boot Blade,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
16a4b37b2820,Obliteration,Demon's Horn,Solo Self-Found,1,6,6,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
120f6b537596,Craghead,Serrated Arrow Quiver,Solo Self-Found,1,2,2,Pre 3.17.0,one,no,Pre 3.17.0,one,no,,0,no,,,,,,
933a38dad306,Geofri's Crest,Great Crown,Solo Self-Found,1,3,3,,none,no,,none,no,,0,no,,,,,variant-line-not-displayed,+1 to maximum number of Summoned Holy Relics
925a2e28bc9a,Springleaf,Plank Kite Shield,Solo Self-Found,1,5,5,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
08ec85a3d426,Geofri's Baptism,Brass Maul,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
14214e551bdc,Perandus Blazon,Cloth Belt,Solo Self-Found,1,3,3,Pre 3.25.0,one,no,Pre 3.25.0,one,no,,0,no,,,,,,
15d2a61cac1f,Wyrmsign,Wyrmscale Gauntlets,Solo Self-Found,1,2,2,Pre 3.29.0,one,no,Pre 3.29.0,one,no,,0,no,,,,,,
2484bfb782ac,String of Servitude,Heavy Belt,Solo Self-Found,1,22,22,Attack Speed during Flask Effect,one,no,Attack Speed during Flask Effect,one,no,,0,no,,,,,,
2d6cc63177a4,Doedre's Tenure,Velvet Gloves,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
7d8cd20357dd,Lifesprig,Driftwood Wand,Solo Self-Found,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,Regenerate 8 Life over 1 second when you Cast a Spell
dd841d5ab684,Wanderlust,Wool Shoes,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
889f5e2476b5,Silverbranch,Crude Bow,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
cc621b307822,Goredrill,Skinning Knife,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
d33488076541,Doedre's Tenure,Velvet Gloves,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
eb66c8388b09,Eye of Chayula,Onyx Amulet,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
45efd71fd837,Solaris Lorica,Copper Plate,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
78977619b4f8,Daresso's Passion,Estoc,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
00770ee6c7f5,The Blood Dance,Sharkskin Boots,Solo Self-Found,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
4269baa75ebd,Hrimsorrow,Goathide Gloves,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
ce0953f0d89d,Redbeak,Rusted Sword,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
e16dacd18796,Victario's Flight,Goathide Boots,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
64020c003ee6,Stone of Lazhwar,Lapis Amulet,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
dc1f5e00229f,Bated Breath,Chain Belt,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
a8b80aea69d4,Hyrri's Bite,Sharktooth Arrow Quiver,Solo Self-Found,1,2,2,,none,no,,none,no,,0,no,,,,,variant-line-not-displayed,Gain (6-8) Life per Enemy Hit with Attacks
b23d4e201300,Dreadarc,Cleaver,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
7bb4328ad2ad,Flesh-Eater,Dream Mace,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
d863e73ee419,Goredrill,Skinning Knife,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
3e1643fc75fb,Spreading Rot,Cobalt Jewel,Solo Self-Found,1,2,2,Current;Pre 3.17.0,several,yes,Current;Pre 3.17.0,several,yes,,0,no,,,,,,
0007209427ac,Ambu's Charge,Crusader Chainmail,Solo Self-Found,1,5,5,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
7b30fbc2e8eb,Meginord's Girdle,Heavy Belt,Solo Self-Found,1,2,2,Pre 2.0.0,one,no,Pre 2.0.0,one,no,,0,no,,,,,,
decbf95691c2,Obliteration,Demon's Horn,Solo Self-Found,1,6,6,Pre 3.10.0;Pre 3.19.0,several,no,Pre 3.10.0;Pre 3.19.0,several,no,,0,no,,,,,,
cb8005c9e806,Winterheart,Gold Amulet,Solo Self-Found,1,2,2,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,,,,
e5e1b74ddbb1,Wake of Destruction,Mesh Boots,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
9a9ead90e476,Bramblejack,Plate Vest,Solo Self-Found,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
e436d4f2b79c,Ambu's Charge,Crusader Chainmail,Solo Self-Found,1,5,5,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
259a32ce13bd,Lifesprig,Driftwood Wand,Solo Self-Found,1,1,1,,none,no,,none,no,,0,no,,,,,no-text-match,Regenerate 7 Life over 1 second when you Cast a Spell
d9ddda18d3f2,Forbidden Taste,Quartz Flask,Solo Self-Found,1,4,4,Current,one,no,Current,one,no,,0,no,,,utilityMods,,,
bef44af6a6ad,Springleaf,Plank Kite Shield,Solo Self-Found,1,5,5,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
fdf5f4bd2ef8,The Embalmer,Carnal Mitts,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
86c4dc7b5daa,Oni-Goroshi,Charan's Sword,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
f85e426f9cc1,Oni-Goroshi,Charan's Sword,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
139f2b0b188e,Wanderlust,Wool Shoes,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
aa911e91fd64,Ondar's Clasp,Wrapped Mitts,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
6cb7c83fb3f4,Geofri's Crest,Great Crown,Solo Self-Found,1,3,3,,none,no,,none,no,,0,no,,,,,variant-line-not-displayed,+1 to maximum number of Summoned Holy Relics
1d86e55872ad,Advancing Fortress,Gut Ripper,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
66e2b6cd8e63,Storm Prison,Carved Wand,Solo Self-Found,1,3,3,Pre 2.3.0;Pre 3.21.0,several,no,Pre 2.3.0;Pre 3.21.0,several,no,,0,no,,,,,,
5f7558607211,Obliteration,Demon's Horn,Solo Self-Found,1,6,6,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
e7159a670f58,Storm Cloud,Long Bow,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
a5c1a7c12e19,Bones of Ullr,Silk Slippers,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
1becafb60475,Hrimsorrow,Goathide Gloves,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
ca7df5199df4,Ambu's Charge,Crusader Chainmail,Solo Self-Found,1,5,5,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
9f4e03842426,The Eternal Apple,Chiming Spirit Shield,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
3323021c1e61,Briskwrap,Strapped Leather,Solo Self-Found,1,4,4,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
db1eb1e5b757,Craghead,Serrated Arrow Quiver,Solo Self-Found,1,2,2,Pre 3.17.0,one,no,Pre 3.17.0,one,no,,0,no,,,,,,
a90731e00286,Wurm's Molt,Leather Belt,Solo Self-Found,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
f156208cfe65,Nomic's Storm,Strapped Boots,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
04d3ce95c57a,Meginord's Girdle,Heavy Belt,Solo Self-Found,1,2,2,Pre 2.0.0,one,no,Pre 2.0.0,one,no,,0,no,,,,,,
5990d44d4957,Wildslash,Awl,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
e4e0362c850b,Deerstalker,Deerskin Boots,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
3a7b252b6ea7,Deidbell,Gilded Sallet,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
c97555e6ce9c,Sidhebreath,Paua Amulet,Solo Self-Found,1,4,4,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
25f448049a8e,Poacher's Aim,Viridian Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
d36d5afc38a2,Araku Tiki,Coral Amulet,Solo Self-Found,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
6ef551a6d340,Sidhebreath,Paua Amulet,Solo Self-Found,1,4,4,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
3471f94a0ea3,Winterheart,Gold Amulet,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
9495b282075e,Briskwrap,Strapped Leather,Solo Self-Found,1,4,4,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
9fcfa6fdecf0,Meginord's Girdle,Heavy Belt,Solo Self-Found,1,2,2,Pre 2.0.0,one,no,Pre 2.0.0,one,no,,0,no,,,,,,
4a1b5e29f080,Wanderlust,Wool Shoes,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
fe7faa11931d,Bated Breath,Chain Belt,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
66482a015aa3,Lochtonial Caress,Iron Gauntlets,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
5a22552cacbd,Hazardous Research,Cobalt Jewel,Solo Self-Found,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,"With at least 40 Intelligence in Radius, Spark fires 2 additional Projectiles"
25ab1cebbb0f,Survival Secrets,Cobalt Jewel,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
7c7b2ae7919d,Crown of Thorns,Vine Circlet,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
09a47b75d234,Spreading Rot,Cobalt Jewel,Solo Self-Found,1,2,2,Current;Pre 3.17.0,several,yes,Current;Pre 3.17.0,several,yes,,0,no,,,,,,
eb300cbf02f0,Araku Tiki,Coral Amulet,Solo Self-Found,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
79c330fcb127,Roth's Reach,Recurve Bow,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
3b78fa7cc5cf,Taproot,Ambusher,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
08d10c291a88,Flesh-Eater,Dream Mace,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
756878f3b529,White Wind,Imperial Skean,Solo Self-Found,1,3,3,,none,no,,none,no,,0,no,,,,,number-outside-range,30% increased Global Critical Strike Chance
77610f31eede,Flesh-Eater,Dream Mace,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
ae515585477e,Matua Tupuna,Tarnished Spirit Shield,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
be46a9f6f04f,Soul Mantle,Spidersilk Robe,Solo Self-Found,1,5,5,Pre 3.16.0,one,no,Pre 3.16.0,one,no,,0,no,,,,,,
6b35663445ef,Wildslash,Awl,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
f8718aa52880,Aurumvorax,Basket Rapier,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
674515630d77,Wanderlust,Wool Shoes,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
2e74faffab83,Obliteration,Demon's Horn,Solo Self-Found,1,6,6,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
1595ddba769e,Nomic's Storm,Strapped Boots,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
3b52cb5aa98f,Fencoil,Gnarled Branch,Solo Self-Found,1,3,3,Pre 3.25.0,one,no,Pre 3.25.0,one,no,,0,no,,,,,,
abbdc906712a,Daresso's Passion,Estoc,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
059cd90d94a5,Wildslash,Awl,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
16d241887aed,The Blood Dance,Sharkskin Boots,Solo Self-Found,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
65f6075596ef,Gorebreaker,Spiked Club,Solo Self-Found,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,Extra gore
5a4f7f32673f,Shavronne's Pace,Scholar Boots,Solo Self-Found,1,4,4,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
c85cee03a305,Starkonja's Head,Silken Hood,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
08767ae79466,The Embalmer,Carnal Mitts,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
7461602c8de0,Nomic's Storm,Strapped Boots,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
88a84e8752a0,Quill Rain,Short Bow,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
c654cd32bce7,Bitterdream,Shadow Sceptre,Solo Self-Found,1,1,1,,none,no,,none,no,,0,no,,,,,number-outside-range,Socketed Gems are Supported by Level 1 Bonechill
907319c5e452,Victario's Flight,Goathide Boots,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
00cae5193c87,Deerstalker,Deerskin Boots,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
814458e76577,Storm Prison,Carved Wand,Solo Self-Found,1,3,3,Pre 2.3.0;Pre 3.21.0,several,no,Pre 2.3.0;Pre 3.21.0,several,no,,0,no,,,,,,
d3cd886dcae0,Victario's Flight,Goathide Boots,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
9e5015c7a2a1,Sundance,Clasped Boots,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
4623256e0752,Wanderlust,Wool Shoes,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
732f11ecf0a0,Victario's Flight,Goathide Boots,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
7a498fed3a9c,Doedre's Elixir,Greater Mana Flask,Solo Self-Found,1,3,3,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,,,,
56b171236515,Ezomyte Peak,Iron Hat,Solo Self-Found,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
105dadce6930,Hyrri's Bite,Sharktooth Arrow Quiver,Solo Self-Found,1,2,2,,none,no,,none,no,,0,no,,,,,number-outside-range,Gain 4 Life per Enemy Hit with Attacks
c540c305e84b,The Princess,Sabre,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
0177061e5686,Redbeak,Rusted Sword,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
5401a686c83a,Hyrri's Bite,Sharktooth Arrow Quiver,Solo Self-Found,1,2,2,,none,no,,none,no,,0,no,,,,,number-outside-range,Gain 4 Life per Enemy Hit with Attacks
260eea424bbd,Storm Cloud,Long Bow,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
7e11e2b3b994,Araku Tiki,Coral Amulet,Solo Self-Found,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
11c717c93887,Bramblejack,Plate Vest,Solo Self-Found,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
1abffaad3c34,Aurumvorax,Basket Rapier,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
453151459858,The Princess,Sabre,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
42abbd4b0fe8,Lakishu's Blade,Elegant Sword,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
0e4e79e69b2a,Curtain Call,Plague Mask,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
00657e0c5373,Ungil's Gauche,Boot Knife,Solo Self-Found,1,3,3,Current;Pre 1.1.0,several,yes,Current;Pre 1.1.0,several,yes,,0,no,,,,,,
efc669559e79,Wake of Destruction,Mesh Boots,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
bbc35993d036,Shaper's Seed,Agate Amulet,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
1b08f57cccc6,Ambu's Charge,Crusader Chainmail,Solo Self-Found,1,5,5,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
468496190b46,Doedre's Elixir,Greater Mana Flask,Solo Self-Found,1,3,3,Pre 3.15.0,one,no,Pre 3.15.0,one,no,,0,no,,,,,,
c01221a6e85c,Craghead,Serrated Arrow Quiver,Solo Self-Found,1,2,2,Pre 3.17.0,one,no,Pre 3.17.0,one,no,,0,no,,,,,,
7af7880c91d5,Wurm's Molt,Leather Belt,Solo Self-Found,1,2,2,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
67953789401b,Bubonic Trail,Murder Boots,Solo Self-Found,1,4,4,One Abyssal Socket (Pre 3.21.0),one,no,One Abyssal Socket (Pre 3.21.0),one,no,,0,no,,,,,,
27bcdd356977,The Eternal Apple,Chiming Spirit Shield,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
73f436b76310,Doedre's Tenure,Velvet Gloves,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,,,,
7a16a8696efc,Quill Rain,Short Bow,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
c3ec8bc7ede5,The Princess,Sabre,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
e2cb6e51cfea,Ezomyte Peak,Iron Hat,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
348c2a520e49,Edge of Madness,Etched Greatsword,Solo Self-Found,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
f6c74a468d30,Asphyxia's Wrath,Feathered Arrow Quiver,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
b7468e33a120,Veruso's Ambition,Shackled Boots,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
65a01b66e3c3,Silverbranch,Crude Bow,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
5ec559304818,Axiom Perpetuum,Bronze Sceptre,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
a73168033615,Romira's Banquet,Diamond Ring,Solo Self-Found,1,3,3,,none,no,,none,no,,0,no,,,,,no-text-match,Cannot be Ignited
07ed25ff4297,Chernobog's Pillar,Ebony Tower Shield,Solo Self-Found,1,4,4,Current,one,no,Current,one,no,,0,no,,,,,,
d8c669836d2a,Obscurantis,Lion Pelt,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
f59a2e7da61e,Ewar's Mirage,Antique Rapier,Solo Self-Found,1,2,2,,none,no,,none,no,,0,no,,,,,no-text-match,Resolute Technique
68676a41e434,The Blood Reaper,Headsman Axe,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
28c23288716a,Ondar's Clasp,Wrapped Mitts,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
a90745734752,Maligaro's Cruelty,Turquoise Amulet,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
333261936888,Darkray Vectors,Dragonscale Boots,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
698618072ba8,Voidhome,Dread Maul,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,,,,
035ffa7496f7,Foulborn Goldrim,Leather Cap,Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
f65a9c4adf1f,Foulborn Kongor's Undying Rage,Terror Maul,Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,mutated,,
99b1099b1edc,Kaom's Sign,Coral Ring,Solo Self-Found,1,3,3,,none,no,,none,no,,0,no,,,,,no-text-match,Grants Level 23 Zealotry Skill
9dfac03ce3ff,Agnerod East,Imperial Staff,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
0fb22cb731c2,Tabula Rasa,Simple Robe,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
8e1c8d9b347b,Tabula Rasa,Simple Robe,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
6249e7ba4d0b,Starkonja's Head,Silken Hood,Solo Self-Found,1,2,2,Current,one,no,Current,one,no,,0,no,,,enchantMods,,,
6c508451667f,Skullhead,Secutor Helm,Solo Self-Found,1,3,3,Pre 3.19.0,one,no,Pre 3.19.0,one,no,,0,no,,,enchantMods,,,
0c989096c26f,The Three Dragons,Golden Mask,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,enchantMods,,,
4a01ff974173,Titucius' Span,Reinforced Tower Shield,Solo Self-Found,1,3,3,Current,one,no,Current,one,no,,0,no,,,,,,
3dde0a52ea4c,Self-Flagellation,Viridian Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
7beaa7122e2d,Brittle Barrier,Cobalt Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
66086114f1f9,Brittle Barrier,Cobalt Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
0a4318cbe9cb,Self-Flagellation,Viridian Jewel,Solo Self-Found,1,1,1,only,one,no,only,one,no,,0,no,,,,,,
f270e1b541e8,Oba's Cursed Trove,Map (Tier 2),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
936b81b5b728,Whakawairua Tuahu,Map (Tier 3),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
4258924fc5b1,Death and Taxes,Map (Tier 16),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
02eb4685500b,Whakawairua Tuahu,Map (Tier 10),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
346ca732b9c6,Maelström of Chaos,Map (Tier 12),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
6221718f25d9,Whakawairua Tuahu,Map (Tier 10),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
de44754ffd94,Maelström of Chaos,Map (Tier 5),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
06513e3de3a8,Hall of Grandmasters,Map (Tier 2),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
a5f00085ac24,Whakawairua Tuahu,Map (Tier 3),Solo Self-Found,0,0,0,,unbound,no,,unbound,no,,0,no,,,,,,
