file,entry_index,name,base,variant_index,label,old,label_shape,variant_lines,selection_size,tagged_lines
ring.lua,42,Kaom's Way,Coral Ring,2,Current,no,`Current`,6,1,4
ring.lua,43,Kikazaru,Topaz Ring,1,Pre 2.6.0,yes,bare `Pre <version>`,5,1,5
ring.lua,43,Kikazaru,Topaz Ring,2,Pre 3.16.0,yes,bare `Pre <version>`,5,1,5
ring.lua,43,Kikazaru,Topaz Ring,3,Pre 3.19.0,yes,bare `Pre <version>`,5,1,5
ring.lua,43,Kikazaru,Topaz Ring,4,Current,no,`Current`,5,1,5
ring.lua,44,Nimis,Topaz Ring,1,only,no,only (the entry has no Variant line),5,1,2
ring.lua,45,Le Heup of All,Iron Ring,1,Pre 2.6.0,yes,bare `Pre <version>`,5,1,3
ring.lua,45,Le Heup of All,Iron Ring,2,Current,no,`Current`,5,1,3
ring.lua,46,Lori's Lantern,Prismatic Ring,1,Pre 1.0.0,yes,bare `Pre <version>`,6,1,4
ring.lua,46,Lori's Lantern,Prismatic Ring,2,Current,no,`Current`,6,1,4
ring.lua,47,Malachai's Artifice,Unset Ring,1,Pre 2.6.0,yes,bare `Pre <version>`,7,1,5
ring.lua,47,Malachai's Artifice,Unset Ring,2,Current,no,`Current`,7,1,5
ring.lua,48,Replica Malachai's Artifice,Unset Ring,1,only,no,only (the entry has no Variant line),7,1,5
ring.lua,49,Mark of Submission,Unset Ring,1,only,no,only (the entry has no Variant line),2,1,1
ring.lua,50,Mark of the Elder,Steel Ring,1,only,no,only (the entry has no Variant line),7,1,5
ring.lua,51,Mark of the Shaper,Opal Ring,1,only,no,only (the entry has no Variant line),7,1,5
ring.lua,52,Ming's Heart,Amethyst Ring,1,Pre 2.6.0,yes,bare `Pre <version>`,5,1,5
ring.lua,52,Ming's Heart,Amethyst Ring,2,Pre 3.0.0,yes,bare `Pre <version>`,5,1,5
ring.lua,52,Ming's Heart,Amethyst Ring,3,Pre 3.19.0,yes,bare `Pre <version>`,5,1,5
ring.lua,52,Ming's Heart,Amethyst Ring,4,Current,no,`Current`,5,1,5
ring.lua,53,Mokou's Embrace,Ruby Ring,1,Pre 3.19.0,yes,bare `Pre <version>`,7,1,5
ring.lua,53,Mokou's Embrace,Ruby Ring,2,Current,no,`Current`,6,1,4
ring.lua,54,Mutewind Seal,Unset Ring,1,Pre 2.6.0,yes,bare `Pre <version>`,7,1,3
ring.lua,54,Mutewind Seal,Unset Ring,2,Pre 3.16.0,yes,bare `Pre <version>`,7,1,4
ring.lua,54,Mutewind Seal,Unset Ring,3,Current,no,`Current`,6,1,3
ring.lua,55,Ngamahu's Sign,Ruby Ring,1,Pre 2.6.0,yes,bare `Pre <version>`,6,1,4
ring.lua,55,Ngamahu's Sign,Ruby Ring,2,Pre 3.19.0,yes,bare `Pre <version>`,6,1,4
ring.lua,55,Ngamahu's Sign,Ruby Ring,3,Pre 3.29.0,yes,bare `Pre <version>`,6,1,4
ring.lua,55,Ngamahu's Sign,Ruby Ring,4,Current,no,`Current`,7,1,5
ring.lua,56,Original Sin,Amethyst Ring,1,only,no,only (the entry has no Variant line),3,1,3
ring.lua,57,The Pariah,Unset Ring,1,Pre 3.25.0,yes,bare `Pre <version>`,7,1,4
ring.lua,57,The Pariah,Unset Ring,2,Pre 3.29.0,yes,bare `Pre <version>`,7,1,4
ring.lua,57,The Pariah,Unset Ring,3,Current,no,`Current`,7,1,4
ring.lua,58,Perandus Signet,Paua Ring,1,Pre 2.0.0,yes,bare `Pre <version>`,6,1,4
ring.lua,58,Perandus Signet,Paua Ring,2,Current,no,`Current`,6,1,4
ring.lua,59,Polaric Devastation,Opal Ring,1,only,no,only (the entry has no Variant line),7,1,4
ring.lua,60,Praxis,Paua Ring,1,Pre 3.29.0,yes,bare `Pre <version>`,5,1,5
ring.lua,60,Praxis,Paua Ring,2,Current,no,`Current`,6,1,6
ring.lua,61,Profane Proxy,Unset Ring,1,only,no,only (the entry has no Variant line),6,1,5
ring.lua,62,Putembo's Meadow,Topaz Ring,1,only,no,only (the entry has no Variant line),4,1,4
ring.lua,63,Putembo's Mountain,Topaz Ring,1,only,no,only (the entry has no Variant line),4,1,4
ring.lua,64,Putembo's Valley,Topaz Ring,1,only,no,only (the entry has no Variant line),4,1,4
ring.lua,65,Pyre,Sapphire Ring,1,Pre 2.6.0,yes,bare `Pre <version>`,6,1,4
ring.lua,65,Pyre,Sapphire Ring,2,Pre 3.0.0,yes,bare `Pre <version>`,6,1,4
ring.lua,65,Pyre,Sapphire Ring,3,Current,no,`Current`,6,1,4
ring.lua,66,The Queller of Minds,Nameless Ring,1,only,no,only (the entry has no Variant line),6,1,3
ring.lua,67,Redblade Band,Unset Ring,1,Pre 2.6.0,yes,bare `Pre <version>`,7,1,3
ring.lua,67,Redblade Band,Unset Ring,2,Current,no,`Current`,7,1,4
ring.lua,68,Rigwald's Crest,Two-Stone Ring,1,Pre 3.19.0,yes,bare `Pre <version>`,5,1,4
ring.lua,68,Rigwald's Crest,Two-Stone Ring,2,Current,no,`Current`,3,1,2
ring.lua,69,Romira's Banquet,Diamond Ring,1,Pre 1.1.0,yes,bare `Pre <version>`,7,1,5
ring.lua,69,Romira's Banquet,Diamond Ring,2,Pre 2.2.0,yes,bare `Pre <version>`,7,1,5
ring.lua,69,Romira's Banquet,Diamond Ring,3,Current,no,`Current`,7,1,5
ring.lua,70,Rotblood Promise,Unset Ring,1,Pre 3.16.0,yes,bare `Pre <version>`,7,1,4
ring.lua,70,Rotblood Promise,Unset Ring,2,Current,no,`Current`,7,1,4
ring.lua,71,The Selfish Shepherd,Nameless Ring,1,only,no,only (the entry has no Variant line),6,1,4
ring.lua,72,Shavronne's Revelation,Moonstone Ring,1,Pre 1.2.0,yes,bare `Pre <version>`,6,1,6
ring.lua,72,Shavronne's Revelation,Moonstone Ring,2,Pre 2.6.0,yes,bare `Pre <version>`,6,1,6
ring.lua,72,Shavronne's Revelation,Moonstone Ring,3,Pre 3.19.0,yes,bare `Pre <version>`,8,1,8
ring.lua,72,Shavronne's Revelation,Moonstone Ring,4,Current,no,`Current`,8,1,8
ring.lua,73,Sibyl's Lament,Coral Ring,1,Pre 2.0.0,yes,bare `Pre <version>`,6,1,3
ring.lua,73,Sibyl's Lament,Coral Ring,2,Pre 2.6.0,yes,bare `Pre <version>`,6,1,3
ring.lua,73,Sibyl's Lament,Coral Ring,3,Pre 3.9.0,yes,bare `Pre <version>`,6,1,3
ring.lua,73,Sibyl's Lament,Coral Ring,4,Pre 3.28.0,yes,bare `Pre <version>`,6,1,3
ring.lua,73,Sibyl's Lament,Coral Ring,5,Current,no,`Current`,6,1,3
ring.lua,74,Snakepit,Sapphire Ring,1,Pre 3.5.0,yes,bare `Pre <version>`,4,1,4
ring.lua,74,Snakepit,Sapphire Ring,2,Current,no,`Current`,8,1,3
ring.lua,75,Soulbound,Paua Ring,1,only,no,only (the entry has no Variant line),6,1,2
ring.lua,76,Stormfire,Opal Ring,1,Pre 3.17.0,yes,bare `Pre <version>`,6,1,5
ring.lua,76,Stormfire,Opal Ring,2,Pre 3.29.0,yes,bare `Pre <version>`,6,1,5
ring.lua,76,Stormfire,Opal Ring,3,Current,no,`Current`,6,1,5
ring.lua,77,Storm Secret,Topaz Ring,1,only,no,only (the entry has no Variant line),7,1,4
ring.lua,78,The Taming,Prismatic Ring,1,Pre 3.0.0,yes,bare `Pre <version>`,7,1,6
ring.lua,78,The Taming,Prismatic Ring,2,Pre 3.25.0,yes,bare `Pre <version>`,7,1,6
ring.lua,78,The Taming,Prismatic Ring,3,Current,no,`Current`,5,1,4
ring.lua,79,Tasalio's Sign,Sapphire Ring,1,Pre 2.6.0,yes,bare `Pre <version>`,6,1,4
ring.lua,79,Tasalio's Sign,Sapphire Ring,2,Current,no,`Current`,6,1,4
ring.lua,80,Replica Tasalio's Sign,Sapphire Ring,1,only,no,only (the entry has no Variant line),6,1,4
ring.lua,81,Tawhanuku's Timing,Moonstone Ring,1,Pre 3.29.0,yes,bare `Pre <version>`,6,1,5
ring.lua,81,Tawhanuku's Timing,Moonstone Ring,2,Current,no,`Current`,7,1,6
ring.lua,82,Thief's Torment,Prismatic Ring,1,Pre 1.0.0,yes,bare `Pre <version>`,7,1,5
ring.lua,82,Thief's Torment,Prismatic Ring,2,Pre 1.1.0,yes,bare `Pre <version>`,7,1,5
ring.lua,82,Thief's Torment,Prismatic Ring,3,Pre 2.6.0,yes,bare `Pre <version>`,7,1,5
ring.lua,82,Thief's Torment,Prismatic Ring,4,Pre 3.19.0,yes,bare `Pre <version>`,7,1,5
ring.lua,82,Thief's Torment,Prismatic Ring,5,Pre 3.25.0,yes,bare `Pre <version>`,7,1,5
ring.lua,82,Thief's Torment,Prismatic Ring,6,Current,no,`Current`,7,1,5
ring.lua,83,Timeclasp,Moonstone Ring,1,Pre 2.6.0,yes,bare `Pre <version>`,6,1,6
ring.lua,83,Timeclasp,Moonstone Ring,2,Pre 3.17.0,yes,bare `Pre <version>`,6,1,6
ring.lua,83,Timeclasp,Moonstone Ring,3,Pre 3.19.0,yes,bare `Pre <version>`,7,1,6
ring.lua,83,Timeclasp,Moonstone Ring,4,Current,no,`Current`,7,1,6
ring.lua,84,Timetwist,Moonstone Ring,1,Pre 2.6.0,yes,bare `Pre <version>`,7,1,6
ring.lua,84,Timetwist,Moonstone Ring,2,Current,no,`Current`,7,1,6
ring.lua,85,Triumvirate Authority,Unset Ring,1,More Damage,no,names an axis other than a version,3,4,0
ring.lua,85,Triumvirate Authority,Unset Ring,2,Less souls,no,names an axis other than a version,3,4,0
ring.lua,85,Triumvirate Authority,Unset Ring,3,Regain Souls,no,names an axis other than a version,3,4,0
ring.lua,85,Triumvirate Authority,Unset Ring,4,Ignore resistances,no,names an axis other than a version,3,4,0
ring.lua,85,Triumvirate Authority,Unset Ring,5,Ignore Phys. Dmg. Reduction,no,names an axis other than a version,3,4,0
ring.lua,85,Triumvirate Authority,Unset Ring,6,Grant Elusive,no,names an axis other than a version,3,4,0
ring.lua,85,Triumvirate Authority,Unset Ring,7,Tailwind,no,names an axis other than a version,3,4,0
ring.lua,85,Triumvirate Authority,Unset Ring,8,Area of Effect,no,names an axis other than a version,3,4,0
ring.lua,85,Triumvirate Authority,Unset Ring,9,Proj. Speed,no,names an axis other than a version,3,4,1
ring.lua,85,Triumvirate Authority,Unset Ring,10,Skill Effect Duration,no,names an axis other than a version,3,4,0
ring.lua,85,Triumvirate Authority,Unset Ring,11,Soul Gain Prevention Duration,no,names an axis other than a version,3,4,0
ring.lua,85,Triumvirate Authority,Unset Ring,12,Lucky Damage,no,names an axis other than a version,3,4,0
ring.lua,85,Triumvirate Authority,Unset Ring,13,Aura Effect,no,names an axis other than a version,3,4,0
ring.lua,86,Uzaza's Meadow,Sapphire Ring,1,only,no,only (the entry has no Variant line),4,1,4
ring.lua,87,Uzaza's Mountain,Sapphire Ring,1,only,no,only (the entry has no Variant line),4,1,4
ring.lua,88,Uzaza's Valley,Sapphire Ring,1,only,no,only (the entry has no Variant line),4,1,4
ring.lua,89,Valako's Sign,Topaz Ring,1,Pre 2.6.0,yes,bare `Pre <version>`,6,1,4
ring.lua,89,Valako's Sign,Topaz Ring,2,Pre 3.11.0,yes,bare `Pre <version>`,6,1,4
ring.lua,89,Valako's Sign,Topaz Ring,3,Pre 3.29.0,yes,bare `Pre <version>`,6,1,4
ring.lua,89,Valako's Sign,Topaz Ring,4,Current,no,`Current`,6,1,4
ring.lua,90,Valyrium,Moonstone Ring,1,Pre 3.11.0,yes,bare `Pre <version>`,5,1,4
ring.lua,90,Valyrium,Moonstone Ring,2,Current,no,`Current`,5,1,4
ring.lua,91,Venopuncture,Iron Ring,1,only,no,only (the entry has no Variant line),7,1,4
ring.lua,92,Ventor's Gamble,Gold Ring,1,Pre 3.25.0,yes,bare `Pre <version>`,7,1,4
ring.lua,92,Ventor's Gamble,Gold Ring,2,Current,no,`Current`,7,1,5
ring.lua,93,Vivinsect,Unset Ring,1,Fire and Chaos Resistances Pre 3.16.0,yes,compound holding `Pre <version>`,7,1,4
ring.lua,93,Vivinsect,Unset Ring,2,Cold and Chaos Resistances Pre 3.16.0,yes,compound holding `Pre <version>`,7,1,4
ring.lua,93,Vivinsect,Unset Ring,3,Lightning and Chaos Resistances Pre 3.16.0,yes,compound holding `Pre <version>`,7,1,4
ring.lua,93,Vivinsect,Unset Ring,4,Strength and Dexterity Pre 3.16.0,yes,compound holding `Pre <version>`,7,1,4
ring.lua,93,Vivinsect,Unset Ring,5,Dexterity and Intelligence Pre 3.16.0,yes,compound holding `Pre <version>`,7,1,4
ring.lua,93,Vivinsect,Unset Ring,6,Strength and Intelligence Pre 3.16.0,yes,compound holding `Pre <version>`,7,1,4
ring.lua,93,Vivinsect,Unset Ring,7,Effect of non-Damaging Ailments Pre 3.16.0,yes,compound holding `Pre <version>`,7,1,3
ring.lua,93,Vivinsect,Unset Ring,8,Focus Shock Nearby Enemies Pre 3.16.0,yes,compound holding `Pre <version>`,7,1,3
ring.lua,93,Vivinsect,Unset Ring,9,Minimum Frenzy Charges Pre 3.16.0,yes,compound holding `Pre <version>`,7,1,3
ring.lua,93,Vivinsect,Unset Ring,10,Minimum Power Charges Pre 3.16.0,yes,compound holding `Pre <version>`,7,1,3
ring.lua,93,Vivinsect,Unset Ring,11,Minimum Endurance Charges Pre 3.16.0,yes,compound holding `Pre <version>`,7,1,3
ring.lua,93,Vivinsect,Unset Ring,12,Fire and Chaos Resistances,no,names an axis other than a version,6,1,4
ring.lua,93,Vivinsect,Unset Ring,13,Cold and Chaos Resistances,no,names an axis other than a version,7,1,4
ring.lua,93,Vivinsect,Unset Ring,14,Lightning and Chaos Resistances,no,names an axis other than a version,7,1,4
ring.lua,93,Vivinsect,Unset Ring,15,Strength and Dexterity,no,names an axis other than a version,7,1,4
ring.lua,93,Vivinsect,Unset Ring,16,Dexterity and Intelligence,no,names an axis other than a version,7,1,4
ring.lua,93,Vivinsect,Unset Ring,17,Strength and Intelligence,no,names an axis other than a version,7,1,4
ring.lua,93,Vivinsect,Unset Ring,18,Focus Shock Nearby Enemies,no,names an axis other than a version,8,1,3
ring.lua,93,Vivinsect,Unset Ring,19,Minimum Frenzy Charges,no,names an axis other than a version,8,1,3
ring.lua,93,Vivinsect,Unset Ring,20,Minimum Power Charges,no,names an axis other than a version,8,1,3
ring.lua,93,Vivinsect,Unset Ring,21,Minimum Endurance Charges,no,names an axis other than a version,8,1,3
ring.lua,94,Voideye,Unset Ring,1,only,no,only (the entry has no Variant line),2,1,0
ring.lua,95,Replica Voideye,Unset Ring,1,only,no,only (the entry has no Variant line),2,1,0
ring.lua,96,The Warden's Brand,Iron Ring,1,only,no,only (the entry has no Variant line),4,1,3
ring.lua,97,Warrior's Legacy,Ruby Ring,1,only,no,only (the entry has no Variant line),6,1,5
ring.lua,98,Call of the Void,Sapphire Ring,1,only,no,only (the entry has no Variant line),6,1,2
ring.lua,99,Kalandra's Touch,Ring,1,only,no,only (the entry has no Variant line),1,1,0
ring.lua,100,Betrayal's Sting,Steel Ring,1,only,no,only (the entry has no Variant line),6,1,6
ring.lua,101,Coiling Whisper,Amethyst Ring,1,only,no,only (the entry has no Variant line),4,1,2
ring.lua,102,Enmity's Embrace,Vermillion Ring,1,only,no,only (the entry has no Variant line),6,1,5
ring.lua,103,Prospero's Protection,Iron Ring,1,only,no,only (the entry has no Variant line),6,1,5
ring.lua,104,Squirming Terror,Unset Ring,1,only,no,only (the entry has no Variant line),5,1,3
ring.lua,105,Lost Unity,Formless Ring,1,only,no,only (the entry has no Variant line),4,1,3
ring.lua,106,The Sundered Will,Fugitive Ring,1,only,no,only (the entry has no Variant line),9,1,5
ring.lua,107,The Unseen Hue,Opal Ring,1,Scorch,no,names an axis other than a version,7,1,5
ring.lua,107,The Unseen Hue,Opal Ring,2,Brittle,no,names an axis other than a version,7,1,5
ring.lua,107,The Unseen Hue,Opal Ring,3,Sap,no,names an axis other than a version,7,1,5
ring.lua,108,The Will of Esh,Synaptic Ring,1,only,no,only (the entry has no Variant line),9,1,5
ring.lua,109,The Will of Tul,Cryonic Ring,1,only,no,only (the entry has no Variant line),9,1,5
ring.lua,110,The Will of Uul-Netol,Organic Ring,1,only,no,only (the entry has no Variant line),9,1,3
ring.lua,111,The Will of Xoph,Enthalpic Ring,1,only,no,only (the entry has no Variant line),9,1,5
ring.lua,112,Woespike,Steel Ring,1,Pre 3.28.0,yes,bare `Pre <version>`,6,1,5
ring.lua,112,Woespike,Steel Ring,2,Current,no,`Current`,6,1,5
ring.lua,113,Zana's Ingenuity,Prismatic Ring,1,Life,no,names an axis other than a version,4,1,4
ring.lua,113,Zana's Ingenuity,Prismatic Ring,2,Energy Shield,no,names an axis other than a version,4,1,4
ring.lua,113,Zana's Ingenuity,Prismatic Ring,3,Mana,no,names an axis other than a version,4,1,4
ring.lua,113,Zana's Ingenuity,Prismatic Ring,4,Reflect Immune,no,names an axis other than a version,4,1,3
ring.lua,113,Zana's Ingenuity,Prismatic Ring,5,No damage from Crits,no,names an axis other than a version,4,1,4
ring.lua,113,Zana's Ingenuity,Prismatic Ring,6,No Monster Suppress,no,names an axis other than a version,4,1,3
ring.lua,113,Zana's Ingenuity,Prismatic Ring,7,No Enemy Pen,no,names an axis other than a version,4,1,3
ring.lua,113,Zana's Ingenuity,Prismatic Ring,8,Charges cannot be stolen,no,names an axis other than a version,4,1,3
ring.lua,113,Zana's Ingenuity,Prismatic Ring,9,Burning Ground Immune,no,names an axis other than a version,4,1,3
ring.lua,113,Zana's Ingenuity,Prismatic Ring,10,Shocked Ground Immune,no,names an axis other than a version,4,1,3
ring.lua,113,Zana's Ingenuity,Prismatic Ring,11,Desecrated Ground Immune,no,names an axis other than a version,4,1,3
ring.lua,113,Zana's Ingenuity,Prismatic Ring,12,Chilled Ground Immune,no,names an axis other than a version,4,1,3
shield.lua,0,Ahn's Heritage,Colossal Tower Shield,1,Pre 3.0.0,yes,bare `Pre <version>`,7,1,0
shield.lua,0,Ahn's Heritage,Colossal Tower Shield,2,Pre 3.10.0,yes,bare `Pre <version>`,8,1,0
shield.lua,0,Ahn's Heritage,Colossal Tower Shield,3,Current,no,`Current`,8,1,0
shield.lua,1,The Anticipation,Ezomyte Tower Shield,1,Pre 3.0.0,yes,bare `Pre <version>`,5,1,0
shield.lua,1,The Anticipation,Ezomyte Tower Shield,2,Pre 3.21.0,yes,bare `Pre <version>`,6,1,0
shield.lua,1,The Anticipation,Ezomyte Tower Shield,3,Current,no,`Current`,6,1,0
shield.lua,2,The Surrender,Ezomyte Tower Shield,1,Pre 3.0.0,yes,bare `Pre <version>`,6,1,0
shield.lua,2,The Surrender,Ezomyte Tower Shield,2,Pre 3.21.0,yes,bare `Pre <version>`,7,1,0
shield.lua,2,The Surrender,Ezomyte Tower Shield,3,Pre 3.25.0,yes,bare `Pre <version>`,6,1,0
shield.lua,2,The Surrender,Ezomyte Tower Shield,4,Current,no,`Current`,5,1,0
shield.lua,3,Chernobog's Pillar,Ebony Tower Shield,1,Pre 2.0.0,yes,bare `Pre <version>`,5,1,0
shield.lua,3,Chernobog's Pillar,Ebony Tower Shield,2,Pre 2.6.0,yes,bare `Pre <version>`,5,1,0
shield.lua,3,Chernobog's Pillar,Ebony Tower Shield,3,Pre 3.0.0,yes,bare `Pre <version>`,6,1,0
shield.lua,3,Chernobog's Pillar,Ebony Tower Shield,4,Current,no,`Current`,7,1,0
shield.lua,4,Dawnbreaker,Colossal Tower Shield,1,only,no,only (the entry has no Variant line),8,1,0
shield.lua,5,Lioneye's Remorse,Pinnacle Tower Shield,1,Pre 2.6.0,yes,bare `Pre <version>`,6,1,0
shield.lua,5,Lioneye's Remorse,Pinnacle Tower Shield,2,Pre 3.0.0,yes,bare `Pre <version>`,6,1,0
shield.lua,5,Lioneye's Remorse,Pinnacle Tower Shield,3,Pre 3.16.0,yes,bare `Pre <version>`,7,1,0
shield.lua,5,Lioneye's Remorse,Pinnacle Tower Shield,4,Pre 3.29.0,yes,bare `Pre <version>`,7,1,0
shield.lua,5,Lioneye's Remorse,Pinnacle Tower Shield,5,Current,no,`Current`,7,1,0
shield.lua,6,Lycosidae,Rawhide Tower Shield,1,Pre 3.0.0,yes,bare `Pre <version>`,5,1,0
shield.lua,6,Lycosidae,Rawhide Tower Shield,2,Current,no,`Current`,6,1,0
shield.lua,7,Magna Eclipsis,Pinnacle Tower Shield,1,Pre 3.16.0,yes,bare `Pre <version>`,6,1,0
shield.lua,7,Magna Eclipsis,Pinnacle Tower Shield,2,Current,no,`Current`,6,1,0
shield.lua,8,Redblade Banner,Painted Tower Shield,1,Pre 2.6.0,yes,bare `Pre <version>`,6,1,0
shield.lua,8,Redblade Banner,Painted Tower Shield,2,Pre 3.0.0,yes,bare `Pre <version>`,6,1,0
shield.lua,8,Redblade Banner,Painted Tower Shield,3,Pre 3.11.0,yes,bare `Pre <version>`,7,1,0
shield.lua,8,Redblade Banner,Painted Tower Shield,4,Current,no,`Current`,7,1,0
shield.lua,9,Svalinn,Girded Tower Shield,1,only,no,only (the entry has no Variant line),7,1,0
shield.lua,10,Titucius' Span,Reinforced Tower Shield,1,Pre 2.6.0,yes,bare `Pre <version>`,5,1,0
shield.lua,10,Titucius' Span,Reinforced Tower Shield,2,Pre 3.0.0,yes,bare `Pre <version>`,5,1,0
shield.lua,10,Titucius' Span,Reinforced Tower Shield,3,Current,no,`Current`,6,1,0
shield.lua,11,Trolltimber Spire,Cedar Tower Shield,1,Pre 2.6.0,yes,bare `Pre <version>`,4,1,0
shield.lua,11,Trolltimber Spire,Cedar Tower Shield,2,Pre 3.0.0,yes,bare `Pre <version>`,5,1,0
shield.lua,11,Trolltimber Spire,Cedar Tower Shield,3,Current,no,`Current`,6,1,0
shield.lua,12,Tukohama's Fortress,Ebony Tower Shield,1,Pre 3.0.0,yes,bare `Pre <version>`,5,1,0
shield.lua,12,Tukohama's Fortress,Ebony Tower Shield,2,Pre 3.29.0,yes,bare `Pre <version>`,6,1,0
shield.lua,12,Tukohama's Fortress,Ebony Tower Shield,3,Current,no,`Current`,6,1,0
shield.lua,13,Replica Tukohama's Fortress,Ebony Tower Shield,1,Pre 3.29.0,yes,bare `Pre <version>`,6,1,0
shield.lua,13,Replica Tukohama's Fortress,Ebony Tower Shield,2,Current,no,`Current`,6,1,0
shield.lua,14,Atziri's Mirror,Golden Buckler,1,Pre 2.0.0,yes,bare `Pre <version>`,4,1,0
shield.lua,14,Atziri's Mirror,Golden Buckler,2,Pre 3.0.0,yes,bare `Pre <version>`,5,1,0
shield.lua,14,Atziri's Mirror,Golden Buckler,3,Current,no,`Current`,8,1,0
shield.lua,15,Atziri's Reflection,Golden Buckler,1,only,no,only (the entry has no Variant line),8,1,0
shield.lua,16,Chalice of Horrors,War Buckler,1,Pre 2.6.0,yes,bare `Pre <version>`,5,1,0
shield.lua,16,Chalice of Horrors,War Buckler,2,Pre 3.0.0,yes,bare `Pre <version>`,7,1,0
shield.lua,16,Chalice of Horrors,War Buckler,3,Pre 3.17.0,yes,bare `Pre <version>`,8,1,0
shield.lua,16,Chalice of Horrors,War Buckler,4,Pre 3.19.0,yes,bare `Pre <version>`,8,1,0
shield.lua,16,Chalice of Horrors,War Buckler,5,Current,no,`Current`,6,1,0
shield.lua,17,Thirst for Horrors,War Buckler,1,Pre 2.6.0,yes,bare `Pre <version>`,6,1,0
shield.lua,17,Thirst for Horrors,War Buckler,2,Pre 3.0.0,yes,bare `Pre <version>`,8,1,0
shield.lua,17,Thirst for Horrors,War Buckler,3,Current,no,`Current`,9,1,0
shield.lua,18,Crest of Perandus,Pine Buckler,1,Pre 1.3.0,yes,bare `Pre <version>`,5,1,0
shield.lua,18,Crest of Perandus,Pine Buckler,2,Pre 3.0.0,yes,bare `Pre <version>`,5,1,0
shield.lua,18,Crest of Perandus,Pine Buckler,3,Current,no,`Current`,6,1,0
shield.lua,19,Great Old One's Ward,Corrugated Buckler,1,Pre 3.0.0,yes,bare `Pre <version>`,4,1,0
shield.lua,19,Great Old One's Ward,Corrugated Buckler,2,Current,no,`Current`,5,1,0
shield.lua,20,Kaltenhalt,Painted Buckler,1,Pre 1.0.0,yes,bare `Pre <version>`,5,1,0
shield.lua,20,Kaltenhalt,Painted Buckler,2,Pre 2.6.0,yes,bare `Pre <version>`,5,1,0
shield.lua,20,Kaltenhalt,Painted Buckler,3,Pre 3.0.0,yes,bare `Pre <version>`,6,1,0
shield.lua,20,Kaltenhalt,Painted Buckler,4,Current,no,`Current`,7,1,0
shield.lua,21,Kaltensoul,Painted Buckler,1,Pre 2.6.0,yes,bare `Pre <version>`,6,1,0
shield.lua,21,Kaltensoul,Painted Buckler,2,Pre 3.0.0,yes,bare `Pre <version>`,7,1,0
shield.lua,21,Kaltensoul,Painted Buckler,3,Current,no,`Current`,8,1,0
shield.lua,22,Kiloava's Bluster,Ironwood Buckler,1,only,no,only (the entry has no Variant line),5,1,0
shield.lua,23,Mistwall,Lacquered Buckler,1,only,no,only (the entry has no Variant line),7,1,0
shield.lua,24,Replica Mistwall,Lacquered Buckler,1,only,no,only (the entry has no Variant line),7,1,0
shield.lua,26,Thousand Teeth Temu,Vaal Buckler,1,Pre 2.6.0,yes,bare `Pre <version>`,5,1,0
shield.lua,26,Thousand Teeth Temu,Vaal Buckler,2,Pre 3.0.0,yes,bare `Pre <version>`,6,1,0
shield.lua,26,Thousand Teeth Temu,Vaal Buckler,3,Pre 3.19.0,yes,bare `Pre <version>`,7,1,0
shield.lua,26,Thousand Teeth Temu,Vaal Buckler,4,Current,no,`Current`,6,1,0
shield.lua,27,Cowards' Wail,Ezomyte Tower Shield,1,only,no,only (the entry has no Variant line),7,1,0
shield.lua,28,Apep's Slumber,Ancient Spirit Shield / Vaal Spirit Shield,1,Pre 3.14.0,yes,bare `Pre <version>`,7,1,0
shield.lua,28,Apep's Slumber,Ancient Spirit Shield / Vaal Spirit Shield,2,Current,no,`Current`,7,1,0
shield.lua,29,Apep's Supremacy,Vaal Spirit Shield,1,only,no,only (the entry has no Variant line),8,1,0
shield.lua,30,Bitterbind Point,Titanium Spirit Shield,1,Fire and Cold Damage (Pre 3.14),yes,compound holding `Pre <version>`,8,1,0
shield.lua,30,Bitterbind Point,Titanium Spirit Shield,2,Cold and Lightning Damage (Pre 3.14),yes,compound holding `Pre <version>`,8,1,0
shield.lua,30,Bitterbind Point,Titanium Spirit Shield,3,Fire and Lightning Damage (Pre 3.14),yes,compound holding `Pre <version>`,8,1,0
shield.lua,30,Bitterbind Point,Titanium Spirit Shield,4,Energy Shield and Life (Pre 3.14),yes,compound holding `Pre <version>`,8,1,0
shield.lua,30,Bitterbind Point,Titanium Spirit Shield,5,Armour during Soul Gain Prevention (Pre 3.14),yes,compound holding `Pre <version>`,7,1,0
shield.lua,30,Bitterbind Point,Titanium Spirit Shield,6,Level of Socketed Support Gems (Pre 3.14),yes,compound holding `Pre <version>`,7,1,0
shield.lua,30,Bitterbind Point,Titanium Spirit Shield,7,Fire and Cold Damage (Pre 3.26),yes,compound holding `Pre <version>`,8,1,0
shield.lua,30,Bitterbind Point,Titanium Spirit Shield,8,Cold and Lightning Damage (Pre 3.26),yes,compound holding `Pre <version>`,8,1,0
shield.lua,30,Bitterbind Point,Titanium Spirit Shield,9,Fire and Lightning Damage (Pre 3.26),yes,compound holding `Pre <version>`,8,1,0
shield.lua,30,Bitterbind Point,Titanium Spirit Shield,10,Energy Shield and Life (Pre 3.26),yes,compound holding `Pre <version>`,8,1,0
shield.lua,30,Bitterbind Point,Titanium Spirit Shield,11,Armour during Soul Gain Prevention (Pre 3.26),yes,compound holding `Pre <version>`,7,1,0
